Gene	Root	Stamen	Pistil	Leaf	Perisperm	Endosperm
Cc08t03120.1	13.6	148.9	418.8	21.5	207.9	109.8
Cc08t03130.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t03140.1	4.1	0.2	1.0	1.7	9.8	2.4
Cc08t03150.1	82.5	3.0	1.3	22.1	19.1	17.5
Cc08t03160.1	28.6	14.1	14.0	38.1	15.7	31.3
Cc08t03170.1	14.0	5.1	4.8	5.7	3.3	12.9
Cc08t03180.1	8.8	0.2	0.6	3.8	0.6	1.7
Cc08t03190.1	10.4	6.0	4.1	3.8	6.0	10.6
Cc08t03200.1	101.5	13.5	33.4	51.3	63.2	67.4
Cc08t03210.1	0.3	33.1	0.2	0.5	0.4	1.0
Cc08t03220.1	35.7	75.5	17.0	19.2	96.9	75.9
Cc08t03230.1	2.6	3.0	6.5	3.4	22.5	29.0
Cc08t03240.1	74.9	196.7	109.0	73.5	58.6	58.1
Cc08t03250.1	321.0	71.3	130.3	210.4	81.0	111.8
Cc08t03260.1	169.9	47.6	68.7	105.4	79.5	112.2
Cc08t03270.1	7.3	4.8	4.0	16.4	11.9	4.9
Cc08t03280.1	16.3	13.0	13.2	30.0	19.4	11.9
Cc08t03290.1	3.1	1.7	0.1	15.3	4.2	0.3
Cc08t03300.1	10.2	38.5	6.9	7.3	0.7	1.0
Cc08t03310.1	0.1	0.0	0.0	1.0	0.4	0.1
Cc08t03320.1	0.1	0.1	0.6	0.2	19.3	1.6
Cc08t03330.1	0.0	0.0	0.3	0.0	3.5	0.0
Cc08t03340.1	0.2	0.0	0.1	0.3	2.3	0.8
Cc08t03350.1	0.0	0.2	0.0	0.0	0.1	0.2
Cc08t03360.1	0.0	0.1	0.0	0.0	0.7	0.6
Cc08t03370.1	0.0	0.1	0.8	18.7	1.6	5.7
Cc08t03380.1	11.0	12.5	36.7	37.0	127.9	49.2
Cc08t03390.1	15.9	101.8	0.8	2.3	2.0	2.6
Cc08t03400.1	8.9	30.2	41.1	13.1	71.4	145.4
Cc08t03410.1	7.4	74.7	10.0	1.2	20.6	44.7
Cc08t03420.1	62.4	4.6	9.0	49.4	260.0	73.3
Cc08t03430.1	94.5	79.8	148.4	77.9	145.2	122.9
Cc08t03440.1	13.8	1.0	3.5	8.9	11.8	27.4
Cc08t03450.1	17.9	18.8	59.1	27.9	43.0	11.7
Cc08t03460.1	18.6	14.9	53.1	28.6	36.9	9.6
Cc08t03470.1	63.9	154.5	148.6	39.5	526.5	269.8
Cc08t03480.1	0.0	0.0	1.1	6.3	3.9	4.6
Cc08t03490.1	14.1	2.5	15.9	57.7	9.5	8.0
Cc08t03500.1	8.5	4.5	15.2	5.7	3.5	19.7
Cc08t03510.1	10.8	3.7	20.6	24.5	16.8	21.6
Cc08t03520.1	0.2	170.2	12.2	4.5	4.0	1.4
Cc08t03530.1	17.8	13.7	22.2	16.2	18.7	31.9
Cc08t03540.1	78.4	21.9	44.5	64.2	51.0	43.8
Cc08t03550.1	97.5	67.8	49.8	64.7	56.2	104.1
Cc08t03560.1	0.9	3.0	58.2	0.6	17.8	7.3
Cc08t03570.1	16.8	2.3	4.1	9.4	10.9	11.7
Cc08t03580.1	1.4	0.0	0.6	8.9	0.0	0.4
Cc08t03590.1	2.9	0.2	0.8	8.8	0.3	0.4
Cc08t03600.1	0.0	0.0	0.0	0.0	0.0	0.1
Cc08t03610.1	1.3	0.2	0.2	4.7	0.9	0.5
Cc08t03620.1	21.3	5.8	1.4	5.5	2.8	7.4
Cc08t03630.1	28.7	12.4	15.8	19.8	2.0	10.6
Cc08t03640.1	0.1	0.2	0.0	0.1	0.1	0.2
Cc08t03650.1	0.7	0.6	2.1	10.0	0.8	3.0
Cc08t03660.1	0.1	0.3	0.1	1.0	0.2	11.2
Cc08t03670.1	9.7	0.6	2.7	67.9	1.6	0.9
Cc08t03680.1	0.0	0.3	0.1	0.1	0.1	1.3
Cc08t03690.1	0.5	0.1	0.3	5.0	0.3	0.7
Cc08t03700.1	0.1	0.0	0.0	0.6	0.1	4.1
Cc08t03710.1	1.0	0.0	0.3	4.9	0.8	0.4
Cc08t03720.1	4.2	0.1	1.3	15.7	1.0	0.6
Cc08t03730.1	27.4	44.6	47.3	18.8	31.4	49.2
Cc08t03740.1	22.0	33.0	42.5	16.6	23.2	30.0
Cc08t03750.1	0.2	0.0	1.0	8.2	3.6	0.2
Cc08t03760.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t03770.1	0.0	0.0	0.0	0.0	0.0	0.1
Cc08t03780.1	32.8	0.0	0.1	1.9	2.1	0.6
Cc08t03790.1	17.4	14.7	22.0	15.7	14.8	12.0
Cc08t03800.1	0.2	3.3	0.8	31.7	4.1	0.1
Cc08t03810.1	112.9	10.6	42.5	39.0	11.8	33.2
Cc08t03820.1	24.0	2.9	5.7	12.7	6.0	15.5
Cc08t03830.1	47.7	62.4	138.3	34.7	100.4	102.5
Cc08t03840.1	38.4	0.0	7.4	3.6	116.3	1.8
Cc08t03850.1	47.2	13.7	105.6	22.7	63.8	203.8
Cc08t03860.1	6.4	0.1	0.7	1.6	0.9	1.1
Cc08t03870.1	1.9	0.0	0.1	0.3	0.2	0.4
Cc08t03880.1	2.3	1.1	0.5	3.1	0.0	0.0
Cc08t03890.1	0.0	0.1	0.1	0.0	0.0	0.0
Cc08t03900.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t03910.1	99.7	40.3	7.8	36.9	19.2	28.0
Cc08t03920.1	5.9	1.7	4.7	30.3	0.3	3.8
Cc08t03930.1	0.0	0.0	0.0	0.0	0.3	0.2
Cc08t03940.1	7.8	1.8	5.1	4.4	6.1	11.9
Cc08t03950.1	72.8	60.0	222.8	82.5	176.3	199.7
Cc08t03960.1	0.3	7.9	2.4	332.5	29.9	1.9
Cc08t03970.1	1.3	0.1	0.1	2.6	2.7	3.4
Cc08t03980.1	4.3	5.1	9.7	64.3	7.8	3.5
Cc08t03990.1	1.0	0.6	0.3	0.2	0.6	5.3
Cc08t04000.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t04010.1	38.6	107.2	56.1	26.0	29.1	61.6
Cc08t04020.1	0.0	0.0	0.0	0.0	0.0	1.0
Cc08t04030.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t04040.1	5.8	3.0	5.9	13.1	17.0	6.6
Cc08t04050.1	3.5	34.9	2.5	5.9	1.4	2.7
Cc08t04060.1	1.9	1.1	2.9	0.2	0.9	2.3
Cc08t04070.1	0.0	0.0	0.0	0.0	0.1	0.2
Cc08t04080.1	7.9	12.0	11.2	13.1	20.1	22.0
Cc08t04090.1	29.4	1.9	3.7	46.7	3.9	2.1
Cc08t04100.1	5.6	1.2	0.1	6.2	1.2	1.3
Cc08t04110.1	3.8	0.5	2.8	26.8	1.9	0.1
Cc08t04120.1	2.1	0.5	0.8	4.2	1.7	0.6
Cc08t04130.1	0.4	0.5	0.0	1.3	1.1	0.1
Cc08t04140.1	3.1	0.2	2.7	17.7	3.6	0.3
Cc08t04150.1	4.9	1.5	0.0	5.2	1.0	0.5
Cc08t04160.1	3.7	0.1	1.6	20.9	0.8	0.1
Cc08t04170.1	19.5	1.5	1.6	54.7	1.5	0.9
Cc08t04180.1	37.4	3.2	5.5	76.0	3.0	1.8
Cc08t04190.1	36.9	3.6	5.5	115.3	3.8	1.3
Cc08t04200.1	41.1	3.5	7.9	96.6	5.7	2.0
Cc08t04210.1	3.2	0.8	0.8	4.7	0.2	0.1
Cc08t04220.1	5.5	0.3	2.2	35.3	3.1	0.1
Cc08t04230.1	1.9	0.0	0.7	12.9	1.6	0.1
Cc08t04240.1	3.8	0.0	4.7	22.2	9.6	0.1
Cc08t04250.1	7.3	0.5	0.8	60.2	1.7	0.1
Cc08t04260.1	2.7	0.1	0.3	2.1	1.0	2.5
Cc08t04270.1	2.8	0.2	0.6	18.4	0.4	0.2
Cc08t04280.1	4.8	24.0	2.9	13.3	9.5	9.7
Cc08t04290.1	18.0	1.1	2.1	9.5	10.6	10.5
Cc08t04300.1	5.3	1.1	0.8	14.4	1.6	3.8
Cc08t04310.1	3.6	2.2	4.3	5.2	0.8	3.1
Cc08t04320.1	2.6	1.7	3.1	2.7	5.6	3.4
Cc08t04330.1	7.1	0.1	1.1	20.3	1.4	0.4
Cc08t04340.1	5.2	0.0	0.1	2.0	105.7	2.9
Cc08t04350.1	18.5	11.7	39.9	75.6	16.1	9.5
Cc08t04360.1	55.6	30.8	27.6	24.6	15.8	17.1
Cc08t04370.1	11.8	18.9	9.1	15.9	1.2	4.0
Cc08t04380.1	0.8	0.9	0.5	1.2	1.8	5.0
Cc08t04390.1	50.6	224.2	265.9	56.2	186.7	94.1
Cc08t04400.1	2.8	4.1	4.9	16.5	9.2	5.9
Cc08t04410.1	0.4	0.0	4.0	22.8	0.3	0.0
Cc08t04420.1	2.8	0.1	0.5	0.6	0.0	0.1
Cc08t04430.1	0.0	0.0	0.0	0.0	0.0	0.1
Cc08t04440.1	33.7	0.0	1.7	8.9	2.3	0.5
Cc08t04450.1	0.1	0.0	0.0	0.0	0.0	0.0
Cc08t04460.1	0.0	2.9	10.6	0.0	8.1	4.2
Cc08t04470.1	122.1	43.2	158.0	77.6	113.0	197.9
Cc08t04480.1	0.0	0.0	4.1	18.6	3.6	0.0
Cc08t04490.1	2.1	0.0	2.2	0.6	2.6	3.1
Cc08t04500.1	3.2	1.0	1.3	15.1	2.6	0.7
Cc08t04510.1	2.2	0.0	1.2	2.8	0.4	1.1
Cc08t04520.1	17.0	4.6	7.7	28.1	8.7	11.1
Cc08t04530.1	2.0	0.6	1.3	2.4	3.6	3.4
Cc08t04540.1	7.6	0.7	1.8	7.9	0.3	1.2
Cc08t04550.1	4.1	1.0	2.8	23.1	1.8	0.8
Cc08t04560.1	13.1	2.6	5.6	27.5	7.1	16.8
Cc08t04570.1	12.9	3.0	3.0	49.7	3.7	0.9
Cc08t04580.1	4.6	1.8	10.2	11.3	2.2	5.2
Cc08t04590.1	26.3	5.8	6.3	20.3	7.1	9.4
Cc08t04600.1	3.4	0.3	1.9	59.3	4.1	1.5
Cc08t04610.1	1.6	14.4	4.0	3.9	5.5	5.5
Cc08t04620.1	5.8	2.5	4.2	7.8	6.2	5.4
Cc08t04630.1	30.0	5.9	63.1	97.6	10.0	7.4
Cc08t04640.1	0.5	1.0	1.1	0.3	0.2	0.6
Cc08t04650.1	8.3	8.3	5.2	10.3	7.8	6.8
Cc08t04660.1	20.1	0.0	0.0	1.4	35.2	0.8
Cc08t04670.1	3.4	0.7	0.9	2.8	1.0	1.5
Cc08t04680.1	0.0	0.0	0.0	0.1	0.0	0.0
Cc08t04690.1	0.0	0.0	0.0	0.0	0.1	0.0
Cc08t04700.1	0.5	0.0	5.9	4.7	0.0	0.1
Cc08t04710.1	0.7	1.2	1.0	1.9	0.2	0.0
Cc08t04720.1	30.8	0.7	2.0	26.0	2.3	4.8
Cc08t04730.1	0.0	0.0	0.0	0.3	0.0	0.5
Cc08t04740.1	0.0	0.0	0.0	0.0	0.0	0.3
Cc08t04750.1	4.2	0.0	0.0	0.0	0.0	0.3
Cc08t04760.1	0.0	0.0	0.0	0.0	0.1	0.7
Cc08t04770.1	0.0	0.2	0.0	0.0	0.0	0.0
Cc08t04780.1	5.0	0.8	1.2	18.2	0.9	1.5
Cc08t04790.1	8.6	2.4	0.8	7.7	2.4	0.2
Cc08t04800.1	2.4	2.0	1.7	1.1	0.2	0.4
Cc08t04810.1	0.0	0.0	0.0	0.3	0.0	0.3
Cc08t04820.1	0.0	0.0	0.0	0.1	1.4	0.0
Cc08t04830.1	4.1	0.8	1.7	9.6	1.7	1.9
Cc08t04840.1	0.7	7.5	0.0	0.6	0.2	0.7
Cc08t04850.1	1.2	0.0	0.0	1.0	0.1	0.1
Cc08t04860.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t04870.1	4.0	1.1	4.7	5.8	8.8	8.1
Cc08t04880.1	0.0	0.2	0.0	0.1	0.2	0.0
Cc08t04890.1	5.1	2.9	0.6	7.3	5.2	0.4
Cc08t04900.1	37.1	1.0	1.8	34.1	6.7	5.5
Cc08t04910.1	5.1	1.2	1.3	3.4	0.3	0.6
Cc08t04920.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t04930.1	3.8	1.9	0.5	4.2	0.5	1.1
Cc08t04940.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t04950.1	0.0	0.0	0.0	0.0	0.0	0.1
Cc08t04960.1	0.0	0.0	0.0	0.0	6.2	3.2
Cc08t04970.1	46.1	2.8	13.5	43.8	45.9	5.1
Cc08t04980.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t04990.1	14.8	4.3	2.1	12.8	5.9	1.0
Cc08t05000.1	33.1	89.2	122.7	40.8	33.7	64.5
Cc08t05010.1	42.9	13.9	32.2	52.7	17.8	40.1
Cc08t05020.1	2.2	5.0	8.8	2.8	0.3	1.7
Cc08t05030.1	20.4	18.0	33.1	27.8	34.0	25.7
Cc08t05040.1	1.5	0.2	0.4	1.2	5.1	1.7
Cc08t05050.1	1.1	0.2	0.1	0.7	1.4	1.9
Cc08t05060.1	5.3	2.1	0.1	0.5	1.7	2.6
Cc08t05070.1	24.5	35.7	26.9	27.6	12.7	9.1
Cc08t05080.1	12.1	6.6	19.6	13.8	23.6	17.6
Cc08t05090.1	0.2	0.3	0.0	0.0	2.4	0.1
Cc08t05100.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t05110.1	0.0	0.0	0.0	0.0	2.8	1.7
Cc08t05120.1	0.0	0.0	0.0	0.0	3.4	2.2
Cc08t05130.1	5.4	0.0	0.6	3.6	0.1	0.0
Cc08t05140.1	2.1	0.2	1.5	8.6	0.1	0.0
Cc08t05150.1	38.9	3.6	6.0	23.1	10.9	18.0
Cc08t05160.1	23.1	49.9	12.0	17.3	43.1	42.4
Cc08t05170.1	22.3	20.0	20.7	19.7	43.5	61.1
Cc08t05180.1	37.2	37.9	83.9	66.2	94.7	58.7
Cc08t05190.1	20.1	129.5	490.7	68.8	17.9	18.1
Cc08t05200.1	0.0	0.3	0.0	0.0	0.0	0.0
Cc08t05210.1	0.2	0.0	0.0	0.0	0.1	0.0
Cc08t05220.1	313.1	120.7	199.3	194.9	64.9	145.5
Cc08t05230.1	5.7	0.7	1.9	3.7	2.1	0.5
Cc08t05240.1	0.3	0.5	5.9	27.9	25.8	2.6
Cc08t05250.1	0.5	1.3	0.1	0.6	3.4	10.6
Cc08t05260.1	0.4	0.0	0.0	0.0	0.1	0.2
Cc08t05270.1	0.8	0.0	0.6	2.4	4.8	0.0
Cc08t05280.1	14.1	1.6	2.6	18.8	2.2	1.0
Cc08t05290.1	5.9	4.0	3.3	7.5	8.4	21.9
Cc08t05300.1	10.8	5.0	5.2	7.8	6.5	14.5
Cc08t05310.1	20.6	0.2	0.2	2.5	0.3	0.4
Cc08t05320.1	0.0	2.1	0.0	0.0	8.0	53.9
Cc08t05330.1	9.2	0.7	15.4	10.3	0.2	2.4
Cc08t05340.1	0.8	0.9	0.4	0.7	0.3	0.9
Cc08t05350.1	1.8	0.0	1.3	14.3	0.4	0.3
Cc08t05360.1	0.0	0.1	0.0	0.0	0.0	0.0
Cc08t05370.1	0.0	0.1	0.1	0.0	1.5	0.1
Cc08t05380.1	25.2	3.7	0.6	0.2	1.0	2.9
Cc08t05390.1	35.9	13.1	18.3	23.8	25.4	12.4
Cc08t05400.1	0.0	0.3	0.0	0.0	0.0	0.0
Cc08t05410.1	121.3	21.7	73.4	61.4	34.4	11.1
Cc08t05420.1	207.7	26.3	93.7	91.7	37.3	13.4
Cc08t05430.1	36.0	4.4	12.3	19.1	6.1	2.1
Cc08t05440.1	28.0	7.0	9.5	16.4	11.3	15.8
Cc08t05450.1	3.9	1.7	4.7	6.8	3.1	6.4
Cc08t05460.1	1.6	11.3	4.4	6.1	165.4	4.3
Cc08t05470.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t05480.1	3.2	1.0	1.3	3.7	1.9	3.8
Cc08t05490.1	6.1	2.3	1.6	5.3	1.2	3.0
Cc08t05500.1	0.0	0.0	0.0	0.2	0.0	0.2
Cc08t05510.1	14.8	3.2	8.4	17.6	16.3	44.3
Cc08t05520.1	8.2	2.1	5.6	16.0	46.7	12.8
Cc08t05530.1	0.5	0.0	0.4	0.3	2.4	1.9
Cc08t05540.1	8.9	0.7	0.9	6.2	2.2	2.2
Cc08t05550.1	20.1	10.5	14.4	20.5	8.3	2.4
Cc08t05560.1	8.8	4.3	8.5	17.0	26.2	11.9
Cc08t05570.1	1.4	0.5	4.5	3.3	3.4	1.5
Cc08t05580.1	0.0	4.1	10.3	2.6	2.1	1.0
Cc08t05590.1	1.2	1.3	8.5	3.1	6.8	1.5
Cc08t05600.1	19.6	2.8	6.2	20.6	5.1	7.7
Cc08t05610.1	0.2	201.8	858.3	6.6	8.7	6.9
Cc08t05620.1	26.5	63.8	81.5	41.9	28.4	32.1
Cc08t05630.1	22.2	71.8	25.9	28.1	15.4	23.5
Cc08t05640.1	130.9	30.0	22.8	6.3	1.4	0.5
Cc08t05650.1	14.1	8.4	4.9	11.5	3.5	12.5
Cc08t05660.1	7.0	8.1	2.6	32.2	8.7	2.1
Cc08t05670.1	0.4	0.4	0.6	7.6	5.9	2.7
Cc08t05680.1	83.7	21.5	37.9	29.6	83.4	25.6
Cc08t05690.1	28.8	30.6	72.4	86.8	136.3	114.4
Cc08t05700.1	0.8	8.5	17.5	0.4	0.7	21.6
Cc08t05710.1	9.3	11.7	27.1	23.0	40.2	31.5
Cc08t05720.1	1.6	2.5	4.7	3.4	12.3	9.9
Cc08t05730.1	0.0	0.3	0.0	0.0	0.0	0.3
Cc08t05740.1	107.4	112.1	707.4	500.7	1064.9	2459.1
Cc08t05750.1	5.5	0.1	3.1	36.9	12.3	6.1
Cc08t05760.1	0.2	0.0	0.0	0.1	0.0	3.8
Cc08t05770.1	0.0	0.4	0.0	1.6	0.6	11.9
Cc08t05780.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t05790.1	41.5	3.6	2.1	6.4	59.0	30.4
Cc08t05800.1	37.7	16.8	22.3	21.8	13.4	11.9
Cc08t05810.1	35.7	74.0	55.7	19.8	23.5	41.8
Cc08t05820.1	0.8	0.2	0.6	1.1	5.5	13.8
Cc08t05830.1	0.0	0.0	0.0	0.1	0.2	0.4
Cc08t05840.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t05850.1	0.0	0.0	0.0	0.0	0.4	11.3
Cc08t05860.1	165.5	1114.0	476.8	135.5	352.1	1117.3
Cc08t05870.1	55.4	46.2	47.8	32.7	30.3	35.6
Cc08t05880.1	26.7	8.8	27.6	21.4	28.7	20.0
Cc08t05890.1	2.0	0.3	4.5	1.8	12.6	3.7
Cc08t05900.1	0.2	0.0	0.0	0.0	0.0	0.1
Cc08t05910.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t05920.1	15.7	0.3	4.9	84.7	1.2	20.2
Cc08t05930.1	3.3	15.7	5.4	0.6	6.8	12.4
Cc08t05940.1	1.8	0.0	1.0	2.7	1.3	5.6
Cc08t05950.1	0.0	0.0	0.2	0.0	0.0	0.0
Cc08t05960.1	33.4	18.6	22.6	28.1	22.1	20.9
Cc08t05970.1	30.7	5.0	18.4	20.0	102.0	55.1
Cc08t05980.1	11.6	8.1	11.2	11.8	9.1	4.6
Cc08t05990.1	8.2	1.3	3.3	2.6	1.3	0.8
Cc08t06000.1	12.4	14.2	12.9	12.4	16.5	26.1
Cc08t06010.1	4.6	1.4	3.9	0.8	9.8	13.3
Cc08t06020.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06030.1	23.3	9.2	14.1	20.1	12.5	16.8
Cc08t06040.1	58.5	0.0	0.1	3.1	0.0	0.0
Cc08t06050.1	31.3	5.7	27.9	38.7	59.3	24.8
Cc08t06060.1	0.0	0.0	0.0	0.1	1.7	10.6
Cc08t06070.1	0.0	0.0	1.3	0.6	0.5	0.0
Cc08t06080.1	11.0	1.1	2.5	13.1	4.6	111.4
Cc08t06090.1	0.0	0.0	0.0	0.0	0.7	0.1
Cc08t06100.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06110.1	0.0	0.7	0.0	0.0	0.0	0.1
Cc08t06120.1	0.4	0.0	0.0	0.0	0.0	0.0
Cc08t06130.1	0.0	0.0	0.0	0.0	0.0	0.9
Cc08t06140.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06150.1	0.0	0.0	0.3	0.0	0.2	0.2
Cc08t06160.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06170.1	2.6	4.6	3.5	3.4	4.5	4.1
Cc08t06180.1	0.9	0.0	0.0	1.2	0.1	0.1
Cc08t06190.1	25.7	6.2	4.7	10.3	7.0	11.1
Cc08t06200.1	5.6	0.3	0.2	1.3	0.1	0.3
Cc08t06210.1	0.0	0.1	0.0	0.1	0.0	0.5
Cc08t06220.1	0.1	0.7	0.6	0.8	0.1	0.1
Cc08t06230.1	0.2	0.1	0.3	1.9	0.6	0.4
Cc08t06240.1	0.0	0.0	0.0	0.3	0.2	0.2
Cc08t06250.1	0.5	0.2	0.1	2.4	0.1	0.1
Cc08t06260.1	0.0	0.0	0.2	0.0	0.1	0.0
Cc08t06270.1	5.8	0.9	0.4	1.7	0.3	0.5
Cc08t06280.1	0.6	0.0	0.0	0.4	0.2	0.2
Cc08t06290.1	0.0	0.0	0.2	0.0	0.1	0.1
Cc08t06300.1	0.0	0.0	0.0	0.0	0.0	0.1
Cc08t06310.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06320.1	132.4	242.3	131.9	95.7	110.8	196.3
Cc08t06330.1	30.4	0.2	5.2	17.6	67.1	48.3
Cc08t06340.1	18.2	229.5	86.0	55.9	23.8	49.1
Cc08t06350.1	0.0	0.0	0.8	0.2	0.4	6.0
Cc08t06360.1	11.1	0.5	0.7	0.7	1.3	5.4
Cc08t06370.1	14.5	11.5	3.8	19.7	4.5	5.7
Cc08t06380.1	21.4	25.9	16.7	25.5	7.3	10.0
Cc08t06390.1	54.1	25.7	121.1	471.3	410.7	64.8
Cc08t06400.1	0.0	0.3	0.0	0.0	0.0	0.2
Cc08t06410.1	19.0	3.9	13.8	21.5	9.3	13.8
Cc08t06420.1	84.4	11.7	78.3	221.2	30.2	27.5
Cc08t06430.1	18.4	6.5	10.8	13.4	3.9	18.2
Cc08t06440.1	1.7	0.3	1.6	2.8	0.1	0.8
Cc08t06450.1	3.7	1.9	1.1	4.6	0.0	0.8
Cc08t06460.1	0.5	0.1	0.0	0.2	0.0	0.4
Cc08t06470.1	3.9	4.6	3.1	4.3	0.1	2.3
Cc08t06480.1	4.9	6.2	33.9	11.4	17.7	17.0
Cc08t06490.1	7.1	1.3	4.1	7.5	68.4	22.6
Cc08t06500.1	14.6	7.5	7.4	13.3	2.0	4.7
Cc08t06510.1	1.1	0.4	0.6	1.7	1.5	1.2
Cc08t06520.1	103.9	22.9	45.9	68.0	102.8	76.9
Cc08t06530.1	14.0	0.8	9.0	12.3	4.4	0.4
Cc08t06540.1	1.8	0.6	10.6	64.5	12.2	0.9
Cc08t06550.1	0.0	0.0	0.1	0.0	0.0	0.0
Cc08t06560.1	0.1	4142.6	0.3	0.1	0.9	0.7
Cc08t06570.1	12.6	19.5	11.1	11.6	3.1	2.3
Cc08t06580.1	0.0	0.0	0.3	0.0	1.1	0.0
Cc08t06590.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06600.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06610.1	5.8	0.1	0.1	0.3	0.0	0.1
Cc08t06620.1	0.2	0.0	0.0	0.0	0.1	0.0
Cc08t06630.1	0.5	0.0	0.0	0.0	0.0	0.0
Cc08t06640.1	0.2	0.0	0.0	0.0	0.0	0.2
Cc08t06650.1	1.1	0.3	0.0	1.3	0.4	0.2
Cc08t06660.1	0.4	0.7	0.0	0.6	0.0	0.1
Cc08t06670.1	3.2	0.4	2.2	5.9	3.0	3.6
Cc08t06680.1	31.8	8.5	23.8	55.1	20.7	34.3
Cc08t06690.1	19.5	10.5	8.9	9.9	3.8	10.3
Cc08t06700.1	5.8	4.3	18.4	38.8	24.7	7.7
Cc08t06710.1	1.0	5.7	1.8	1.4	0.7	3.5
Cc08t06720.1	0.2	0.0	0.0	0.0	0.0	0.0
Cc08t06730.1	0.0	0.0	0.0	3.1	0.6	4.7
Cc08t06740.1	214.3	54.5	5316.5	79.4	568.4	34.6
Cc08t06750.1	0.1	0.4	0.4	0.9	0.2	0.0
Cc08t06760.1	19.1	3.7	3.4	13.4	4.9	2.7
Cc08t06770.1	46.7	11.0	16.4	35.9	31.7	41.7
Cc08t06780.1	46.9	4.2	4.6	33.6	10.9	15.7
Cc08t06790.1	39.0	46.0	64.0	34.9	48.1	75.6
Cc08t06800.1	37.7	26.7	58.6	82.3	119.4	25.5
Cc08t06810.1	99.2	16.2	6.1	0.9	4.7	2.8
Cc08t06820.1	1.8	0.0	0.0	2.8	0.1	0.2
Cc08t06830.1	4.3	2.7	0.2	2.1	0.8	2.1
Cc08t06840.1	0.3	0.6	1.5	0.9	0.4	0.5
Cc08t06850.1	3.3	0.1	0.1	7.0	0.4	1.3
Cc08t06860.1	17.1	271.2	0.0	0.8	6.8	41.0
Cc08t06870.1	2.8	5.5	0.0	4.4	9.9	12.2
Cc08t06880.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06890.1	6.3	11.6	28.0	31.9	12.7	19.4
Cc08t06900.1	0.0	0.0	2.0	0.0	0.0	0.1
Cc08t06910.1	0.0	0.0	0.0	0.0	0.1	0.1
Cc08t06920.1	62.8	3.9	10.8	63.8	14.8	12.8
Cc08t06930.1	0.2	0.0	0.0	0.2	0.2	0.2
Cc08t06940.1	0.1	0.0	0.0	0.6	0.0	0.0
Cc08t06950.1	0.3	0.0	1.2	2.9	220.2	0.2
Cc08t06960.1	1.0	0.0	0.0	12.1	0.0	2.5
Cc08t06970.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t06980.1	32.5	10.0	14.3	24.8	15.4	23.4
Cc08t06990.1	20.3	6.0	12.5	15.4	9.3	10.9
Cc08t07000.1	13.4	0.2	0.2	9.2	1.2	2.4
Cc08t07010.1	0.1	0.1	0.2	1.0	0.1	0.0
Cc08t07020.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc08t07030.1	7.8	0.2	1.0	12.1	0.4	0.9
Cc08t07040.1	0.0	0.1	0.0	0.1	0.1	0.1
Cc08t07050.1	0.9	0.2	0.4	0.3	0.3	0.4
Cc08t07060.1	5.9	123.7	45.1	17.8	21.2	49.3
Cc08t07070.1	0.0	1.5	0.0	0.0	0.0	0.8
Cc08t07080.1	0.0	0.0	0.0	0.0	0.1	94.8
Cc08t07090.1	0.0	0.0	0.0	0.0	0.0	0.1
Cc08t07100.1	0.0	0.6	0.0	0.1	0.2	1.5
Cc08t07110.1	1.0	0.5	0.0	0.9	1.3	9.1
Cc08t07120.1	0.0	1.4	0.0	0.0	1.2	438.3
Cc08t07130.1	38.2	1.4	3.8	2.8	3.1	14.0
Cc08t07140.1	42.8	4.2	5.4	3.7	2.9	25.2
Cc08t07150.1	4.9	0.9	14.2	5.0	166.8	224.0
Cc08t07160.1	0.5	0.3	0.2	0.4	0.5	0.8
Cc08t07170.1	10.7	4.7	4.4	9.3	11.3	10.7
Cc08t07180.1	0.0	0.0	0.0	0.0	0.0	0.3
Cc08t07190.1	22.0	29.6	31.6	19.2	16.0	20.0
Cc08t07200.1	16.0	5.5	21.5	14.3	17.0	42.1
Cc08t07210.1	5.3	0.7	0.9	6.8	1.6	1.8
